,^NSEI,^BSESN,SBIN.NS,HDFCBANK.NS,ICICIBANK.NS,TATAMOTORS.NS,MARUTI.NS
,Close,Close,Close,Close,Close,Close,Close
2013-11-05,6164.31755365,20752.69091809998,141.6988211500001,643.4659577500004,145.1240074499997,374.54832910000005,1453.783703550001
2013-11-06,6174.702539,20784.97490244998,142.53087610000009,644.4175141500003,146.0408363999997,376.3627044000001,1464.1125243500012
2013-11-07,6183.017529250001,20812.46787119998,143.0272865000001,645.5907014000003,146.77007984999972,376.7812270500001,1473.1816222500013
2013-11-08,6185.2450195,20819.34589854998,143.4069068500001,645.1667176500002,147.1428077999997,376.72459405000006,1478.7536010000013
2013-11-11,6183.550000000001,20813.516992299978,143.6025261000001,644.5283326000003,147.4252731499997,376.0673003500001,1485.2386901000013
2013-11-12,6180.000000000001,20800.23154304998,143.81059190000008,644.2151582000004,147.6946662999997,374.64686270000004,1492.2759643000013
2013-11-13,6175.027514650001,20782.57060554998,144.11864475000007,643.3117768500003,147.9792258999997,373.53168325000007,1498.9498962000011
2013-11-14,6175.542504850001,20781.766113349982,144.54099965000006,642.7336121500002,148.59423369999973,374.20380545,1507.8205749500012
2013-11-15,6168.882495050001,20757.592578199983,144.78370825000007,641.0762147000003,148.89927444999972,374.5681823,1514.697686800001
2013-11-18,6168.084985300002,20755.435058649986,145.18220755000004,640.9581757500002,149.34640119999975,375.16884455,1519.9278260000012
2013-11-19,6168.112499950001,20756.727539149986,145.79686205000002,640.5269593500001,149.87428814999976,375.72770225,1527.957104550001
2013-11-20,6165.3399901500015,20750.090039149985,146.12524495000002,640.0138368,150.03933634999976,376.28655994999997,1533.7418213500011
2013-11-21,6157.0749755000015,20725.271093799987,146.31049125,638.4889375,150.10527719999976,376.4761153,1540.1049927500012
2013-11-22,6149.602490150001,20701.964648499987,146.38102195000002,637.0242585500001,150.0936400999998,376.37270345,1546.3893006500014
2013-11-25,6150.314990150002,20703.704687549984,146.92556005,636.6315888500001,150.5140029499998,376.79366600000003,1554.3038331500015
2013-11-26,6142.224999950001,20678.505175799983,147.1114281,635.0151429500002,150.2960837999998,377.21711575000006,1555.6448426500015
2013-11-27,6132.494995100001,20647.819628949983,147.2883774,633.7720948500001,149.8986853999998,378.1821548500001,1556.7587464500016
2013-11-28,6122.1300049,20616.339160199983,147.1508415,632.4519593500002,149.3143614999998,379.00685730000004,1558.2144837500016
2013-11-29,6115.57500005,20596.09511724998,146.90377655,631.3679017000002,148.8573424999998,379.7010757500001,1560.1267823000017
2013-12-02,6111.1074952,20581.155078199976,146.6679138,630.2838440500002,148.5389190499998,380.45436555000003,1561.3339234000018
2013-12-03,6108.542504999999,20575.16162114998,146.40881805,629.2961548500001,148.4641334499998,380.63899235,1563.2462159000017
2013-12-04,6105.832519649999,20565.85019539998,146.44117965000004,628.7517182000001,148.3643676499998,380.71777045000005,1564.4509705000019
2013-12-05,6108.525024549999,20572.602246199982,146.86996610000003,629.8454102000002,148.95959244999977,381.21750645000003,1568.7225647500018
2013-12-06,6114.48251965,20589.12119149998,147.34812240000002,631.3004517000002,149.62254484999977,381.54988710000003,1574.5048768000017
2013-12-09,6128.737524499999,20630.894140699984,148.12188490000003,633.3432953500001,150.78270109999977,382.35493165,1583.1675904000017
2013-12-10,6144.477539149999,20679.56162119998,148.82864380000004,635.78844,151.8095763999998,383.86648865,1591.0414856500017
2013-12-11,6160.39252935,20728.412109449982,149.24145585000002,638.7683838500001,152.8212852499998,384.43763885,1599.3360901500018
2013-12-12,6169.437524499999,20754.72158209998,149.46507875000003,641.3219361000001,153.38900909999978,383.12792965,1604.222027650002
2013-12-13,6175.050024499999,20770.52958989998,149.55013050000005,643.6225464500002,153.62104949999977,382.30566705,1607.903216600002
2013-12-16,6173.33503425,20760.968554749976,149.40284655000005,644.3717408000002,153.78962859999976,381.11414790000003,1611.3573181500021
2013-12-17,6170.1200196,20747.034570349977,148.96680150000006,644.2536988000003,153.88342054999976,379.9078491,1612.2823975000022
2013-12-18,6174.8325196,20758.270996149975,148.83279270000008,645.0583100000002,154.21239544999975,379.04617005000006,1616.111767600002
2013-12-19,6183.21252445,20782.249414149974,148.70044405000007,645.7761902500004,154.44691619999975,378.37653505000003,1622.496466100002
2013-12-20,6197.1525147,20825.365918049974,148.7554154000001,646.8578309000003,154.92049789999976,378.3543915,1630.599835200002
2013-12-23,6205.610009800001,20850.163378999976,148.55544060000008,647.0842774500003,155.08585814999975,377.8374344,1636.504058850002
2013-12-24,6216.075000000001,20880.547949349977,148.4475716500001,647.2938630000002,155.47445069999975,376.97082975,1642.503900150002
2013-12-25,6226.639990200001,20911.170507949977,148.4291100500001,647.4745362000002,155.87080159999977,375.66355890000006,1648.6639099000022
2013-12-26,6235.992480400002,20938.15449234998,148.3869988500001,648.2285553500003,156.30489429999977,374.30219265000005,1654.7330749500022
2013-12-27,6242.877465750002,20958.23701184998,148.1822526000001,648.6308625000003,156.59829714999975,372.98262935,1659.4612427000022
2013-12-30,6246.539965750002,20970.48701184998,147.9434869000001,649.0259431000002,156.65752869999977,371.74682005000005,1664.997351100002
2013-12-31,6251.647460850002,20986.275000149977,147.7484894500001,649.5125581000002,156.75170824999978,370.6316406,1669.8091919000021
2014-01-01,6258.7999511000025,21007.86347669998,147.5315033500001,649.8763184500002,156.97350619999978,369.76015925,1675.749267600002
2014-01-02,6257.802441300002,21004.389453249976,147.0612297500001,648.3779176000003,156.54860534999975,368.876387,1679.012133800002
2014-01-03,6255.364941300002,20997.129492299973,146.4808045000001,647.4335847000003,156.00485384999976,367.48789825000006,1683.654241950002
2014-01-06,6246.742455950002,20970.173535249975,145.63983005000009,645.7496857500003,154.87006684999977,366.18311615000005,1685.755389450002
2014-01-07,6238.2124510500025,20942.07255864998,144.8851517000001,644.1934662500004,154.10591279999977,364.9226242000001,1690.2469055500019
2014-01-08,6231.547460850003,20919.97109379998,144.3068001000001,642.7071106500003,153.37209244999977,364.5508819500001,1694.286639450002
2014-01-09,6228.112475500002,20909.359082099978,143.7375755500001,641.1532990000003,152.79556274999976,364.9201370500001,1698.923968550002
2014-01-10,6228.264990150002,20911.504589899978,143.17561110000008,639.8090668500002,152.36887664999978,364.7551666500001,1703.919848650002
2014-01-13,6234.167480400001,20935.239160249977,142.79868545000008,639.2549958000002,152.06806489999977,365.1539795000001,1707.7994263000023
2014-01-14,6239.307495050001,20956.27617194998,142.4219680500001,639.9632477500002,151.63183749999976,365.3976776000001,1711.2152710500025
2014-01-15,6244.494995050001,20977.75771489998,141.91290205000007,640.6522217500003,151.36772009999976,365.83097990000016,1714.5689759000027
2014-01-16,6252.1074950500015,21005.585742249983,141.51938320000005,641.6399201000002,151.33525394999975,365.84083250000015,1715.0135804000026
